rpm,speed_mps,advance_ratio,efficiency,thrust_coeff,power_coeff,power_w,torque_nm,thrust_n,thrust_per_power_n_w,mach,reynolds,figure_of_merit
1000.0,0.0,0.0,0.0,0.0804,0.0307,5.895,0.056,1.824,0.30941475826972015,0.08,47584.0,0.5925
1000.0,0.1654048,0.0195,0.0498,0.0787,0.0308,5.917,0.057,1.786,0.30184214973804296,0.08,47609.0,0.572
1000.0,0.3308096,0.039,0.0971,0.077,0.0309,5.933,0.057,1.746,0.29428619585369964,0.08,47636.0,0.5514
1000.0,0.49621440000000006,0.0585,0.1419,0.0751,0.0309,5.943,0.057,1.703,0.2865556116439509,0.08,47665.0,0.5307
1000.0,0.6616192,0.0779,0.1842,0.0732,0.031,5.945,0.057,1.659,0.2790580319596299,0.08,47695.0,0.51
1000.0,0.827024,0.0974,0.224,0.0711,0.0309,5.94,0.057,1.613,0.27154882154882154,0.08,47727.0,0.4893
1000.0,0.9879584,0.1169,0.2614,0.069,0.0309,5.925,0.057,1.565,0.2641350210970464,0.08,47761.0,0.4685
1000.0,1.1533632,0.1364,0.2963,0.0668,0.0307,5.902,0.056,1.514,0.25652321247034904,0.08,47797.0,0.4478
1000.0,1.3187680000000002,0.1559,0.3287,0.0645,0.0306,5.869,0.056,1.462,0.24910546941557335,0.08,47835.0,0.4272
1000.0,1.4841727999999998,0.1754,0.3587,0.0621,0.0303,5.827,0.056,1.407,0.24146215891539385,0.08,47874.0,0.4065
1000.0,1.6495776,0.1949,0.3861,0.0596,0.0301,5.773,0.055,1.351,0.2340204399792136,0.08,47916.0,0.3859
1000.0,1.8149823999999999,0.2144,0.411,0.057,0.0297,5.709,0.055,1.293,0.22648449816079874,0.08,47959.0,0.3653
1000.0,1.9803871999999998,0.2338,0.4334,0.0544,0.0293,5.633,0.054,1.233,0.2188886916385585,0.08,48005.0,0.3448
1000.0,2.1457919999999997,0.2533,0.453,0.0516,0.0289,5.545,0.053,1.171,0.21118124436429217,0.08,48053.0,0.3242
1000.0,2.3111968,0.2728,0.4699,0.0488,0.0284,5.445,0.052,1.108,0.20348943985307621,0.08,48103.0,0.3037
1000.0,2.4766016,0.2923,0.4839,0.046,0.0278,5.331,0.051,1.042,0.195460513974864,0.08,48155.0,0.2832
1000.0,2.6420064,0.3118,0.4949,0.043,0.0271,5.204,0.05,0.976,0.18754803996925443,0.08,48209.0,0.2627
1000.0,2.8029407999999996,0.3313,0.5026,0.04,0.0264,5.064,0.048,0.907,0.17910742496050552,0.08,48266.0,0.2421
1000.0,2.9683455999999997,0.3508,0.5067,0.0369,0.0256,4.909,0.047,0.838,0.17070686494194337,0.08,48325.0,0.2215
1000.0,3.1337504,0.3703,0.5069,0.0338,0.0247,4.74,0.045,0.766,0.16160337552742615,0.08,48387.0,0.2008
1000.0,3.2991552,0.3897,0.5027,0.0306,0.0237,4.555,0.044,0.694,0.15236004390779362,0.08,48450.0,0.18
1000.0,3.46456,0.4092,0.4934,0.0274,0.0227,4.356,0.042,0.62,0.1423324150596878,0.08,48516.0,0.1591
1000.0,3.6299647999999998,0.4287,0.4783,0.0241,0.0216,4.141,0.04,0.546,0.13185220961120503,0.08,48585.0,0.1381
1000.0,3.7953696,0.4482,0.456,0.0207,0.0204,3.911,0.037,0.47,0.1201738685758118,0.08,48656.0,0.1168
1000.0,3.9607743999999996,0.4677,0.425,0.0173,0.0191,3.665,0.035,0.393,0.10723055934515689,0.08,48730.0,0.0955
1000.0,4.1261792,0.4872,0.3831,0.0139,0.0177,3.404,0.033,0.316,0.09283196239717979,0.08,48806.0,0.0741
1000.0,4.291583999999999,0.5067,0.327,0.0105,0.0163,3.127,0.03,0.238,0.07611128877518389,0.08,48884.0,0.0528
1000.0,4.452518400000001,0.5261,0.2517,0.0071,0.0148,2.835,0.027,0.16,0.05643738977072311,0.08,48964.0,0.0321
1000.0,4.6179232,0.5456,0.1496,0.0036,0.0132,2.529,0.024,0.082,0.03242388295769079,0.08,49047.0,0.0131
1000.0,4.783328,0.5651,0.0064,0.0001,0.0115,2.205,0.021,0.003,0.0013605442176870747,0.08,49126.0,0.0001
2000.0,0.0,0.0,0.0,0.0808,0.0275,42.221,0.202,7.332,0.17365765851116743,0.16,95166.0,0.6671
2000.0,0.33528,0.0197,0.0565,0.0791,0.0276,42.435,0.203,7.179,0.16917638741604807,0.16,95218.0,0.643
