rpm,speed_mps,advance_ratio,efficiency,thrust_coeff,power_coeff,power_w,torque_nm,thrust_n,thrust_per_power_n_w,mach,reynolds,figure_of_merit
1000.0,0.0,0.0,0.0,0.0882,0.0337,8.252,0.079,2.43,0.2944740668928745,0.08,49112.0,0.6202
1000.0,0.1966976,0.022,0.0562,0.0866,0.034,8.325,0.079,2.388,0.28684684684684686,0.08,49142.0,0.5989
1000.0,0.3933952,0.0441,0.1094,0.085,0.0342,8.391,0.08,2.343,0.27922774401144085,0.08,49174.0,0.5775
1000.0,0.5856224,0.0661,0.1596,0.0832,0.0345,8.447,0.081,2.295,0.27169409257724636,0.08,49209.0,0.556
1000.0,0.78232,0.0881,0.2069,0.0814,0.0347,8.494,0.081,2.243,0.2640687544148811,0.08,49246.0,0.5345
1000.0,0.9790175999999999,0.1101,0.2513,0.0794,0.0348,8.529,0.081,2.189,0.2566537694923203,0.08,49285.0,0.5129
1000.0,1.1757152,0.1322,0.2928,0.0773,0.0349,8.549,0.082,2.13,0.2491519475962101,0.08,49328.0,0.4914
1000.0,1.3724128,0.1542,0.3315,0.075,0.0349,8.553,0.082,2.069,0.24190342569858525,0.08,49372.0,0.4699
1000.0,1.56464,0.1762,0.3674,0.0726,0.0348,8.539,0.082,2.003,0.23457079283288443,0.08,49420.0,0.4484
1000.0,1.7613376,0.1983,0.4006,0.0701,0.0347,8.505,0.081,1.933,0.22727807172251616,0.08,49471.0,0.4269
1000.0,1.9580351999999999,0.2203,0.431,0.0675,0.0345,8.45,0.081,1.86,0.2201183431952663,0.08,49525.0,0.4055
1000.0,2.1547328,0.2423,0.4587,0.0647,0.0342,8.372,0.08,1.783,0.21297181079789776,0.08,49581.0,0.3841
1000.0,2.3514304,0.2643,0.4836,0.0617,0.0337,8.271,0.079,1.702,0.20577922863015352,0.08,49641.0,0.3627
1000.0,2.5436576,0.2864,0.5058,0.0587,0.0332,8.146,0.078,1.618,0.19862509206972748,0.08,49703.0,0.3414
1000.0,2.7403551999999998,0.3084,0.525,0.0556,0.0326,7.997,0.076,1.532,0.19157183943978992,0.08,49769.0,0.3202
1000.0,2.9370528,0.3304,0.5414,0.0523,0.0319,7.824,0.075,1.442,0.18430470347648262,0.08,49838.0,0.299
1000.0,3.1337504,0.3524,0.5546,0.049,0.0311,7.626,0.073,1.35,0.17702596380802518,0.08,49910.0,0.2778
1000.0,3.330448,0.3745,0.5644,0.0455,0.0302,7.402,0.071,1.255,0.16954877060253984,0.08,49986.0,0.2566
1000.0,3.5271456,0.3965,0.5707,0.042,0.0292,7.153,0.068,1.158,0.16189011603522996,0.08,50064.0,0.2354
1000.0,3.7193728,0.4185,0.573,0.0384,0.0281,6.877,0.066,1.059,0.15399156608986475,0.08,50146.0,0.2141
1000.0,3.9160703999999997,0.4406,0.5707,0.0348,0.0268,6.575,0.063,0.958,0.14570342205323192,0.08,50232.0,0.1927
1000.0,4.112768,0.4626,0.5631,0.031,0.0255,6.246,0.06,0.855,0.13688760806916425,0.08,50320.0,0.1711
1000.0,4.3094656,0.4846,0.5493,0.0272,0.024,5.89,0.056,0.751,0.12750424448217318,0.08,50412.0,0.1493
1000.0,4.5061632,0.5066,0.5278,0.0234,0.0225,5.507,0.053,0.645,0.11712366079535139,0.08,50508.0,0.1272
1000.0,4.6983904,0.5287,0.4965,0.0195,0.0208,5.097,0.049,0.538,0.10555228565823033,0.08,50606.0,0.1047
1000.0,4.895087999999999,0.5507,0.4525,0.0156,0.019,4.661,0.045,0.431,0.09246942716155332,0.08,50709.0,0.082
1000.0,5.091785600000001,0.5727,0.3911,0.0117,0.0171,4.2,0.04,0.323,0.0769047619047619,0.08,50814.0,0.0589
1000.0,5.2884832,0.5948,0.3051,0.0078,0.0152,3.714,0.035,0.214,0.057619816908992996,0.08,50923.0,0.0361
1000.0,5.485180799999999,0.6168,0.1817,0.0039,0.0131,3.205,0.031,0.106,0.033073322932917315,0.08,51035.0,0.0146
1000.0,5.677408,0.6388,-0.0035,-0.0001,0.0109,2.673,0.026,-0.002,-0.0007482229704451926,0.09,51148.0,0.0
2000.0,0.0,0.0,0.0,0.0886,0.0305,59.832,0.286,9.772,0.16332397379328786,0.17,98222.0,0.6898
2000.0,0.3933952,0.0221,0.0625,0.0871,0.0308,60.473,0.289,9.603,0.15879814131926645,0.17,98282.0,0.6648
2000.0,0.7867904,0.0442,0.1214,0.0855,0.0311,61.058,0.292,9.423,0.1543286710996102,0.17,98347.0,0.64
2000.0,1.1801856,0.0664,0.1769,0.0837,0.0314,61.573,0.294,9.23,0.14990336673541976,0.17,98416.0,0.6152
2000.0,1.5735808,0.0885,0.229,0.0818,0.0316,62.005,0.296,9.023,0.14552052253850495,0.17,98491.0,0.5906
2000.0,1.966976,0.1106,0.2777,0.0798,0.0318,62.338,0.298,8.804,0.14123006833712984,0.17,98571.0,0.5661
2000.0,2.3603712,0.1327,0.3233,0.0777,0.0319,62.556,0.299,8.569,0.1369812647867511,0.17,98656.0,0.5418
2000.0,2.7537664,0.1549,0.3657,0.0755,0.032,62.642,0.299,8.32,0.13281823696561412,0.17,98746.0,0.5176
2000.0,3.1471616,0.177,0.4051,0.0731,0.0319,62.579,0.299,8.056,0.12873328113264831,0.17,98843.0,0.4936
2000.0,3.5405568,0.1991,0.4415,0.0705,0.0318,62.352,0.298,7.776,0.12471131639722864,0.17,98945.0,0.4698
2000.0,3.933952,0.2212,0.475,0.0678,0.0316,61.947,0.296,7.48,0.1207483816811145,0.17,99053.0,0.4462
2000.0,4.3273472,0.2433,0.5056,0.065,0.0313,61.355,0.293,7.17,0.11686089153288241,0.17,99167.0,0.4227
2000.0,4.7207424,0.2655,0.5334,0.0621,0.0309,60.569,0.289,6.845,0.11301160659743432,0.17,99287.0,0.3995
2000.0,5.114137599999999,0.2876,0.5585,0.059,0.0304,59.584,0.284,6.508,0.10922395273899033,0.17,99413.0,0.3764
2000.0,5.5075328,0.3097,0.5807,0.0558,0.0298,58.397,0.279,6.158,0.10545062246348272,0.17,99546.0,0.3535
2000.0,5.9009279999999995,0.3318,0.6,0.0526,0.0291,57.003,0.272,5.797,0.10169640194375734,0.17,99685.0,0.3308
2000.0,6.2943232,0.354,0.6164,0.0492,0.0283,55.397,0.265,5.426,0.09794754228568335,0.17,99830.0,0.3082
2000.0,6.6877184000000005,0.3761,0.6296,0.0457,0.0273,53.576,0.256,5.045,0.09416529789457966,0.17,99982.0,0.2857
2000.0,7.0811136,0.3982,0.6394,0.0422,0.0263,51.535,0.246,4.654,0.09030755797031144,0.17,100141.0,0.2632
2000.0,7.4745088,0.4203,0.6455,0.0386,0.0251,49.271,0.235,4.256,0.08637941182439975,0.17,100306.0,0.2407
2000.0,7.867904,0.4424,0.6473,0.0349,0.0239,46.78,0.223,3.849,0.08227875160324925,0.17,100478.0,0.2181
2000.0,8.2612992,0.4646,0.6442,0.0312,0.0225,44.06,0.21,3.436,0.07798456650022696,0.17,100656.0,0.1953
2000.0,8.6546944,0.4867,0.635,0.0274,0.021,41.11,0.196,3.017,0.07338846995864753,0.17,100842.0,0.1722
2000.0,9.048089599999999,0.5088,0.6183,0.0235,0.0193,37.93,0.181,2.592,0.06833640917479568,0.17,101034.0,0.1487
2000.0,9.4414848,0.5309,0.5916,0.0196,0.0176,34.522,0.165,2.163,0.06265569781588552,0.17,101233.0,0.1245
2000.0,9.83488,0.5531,0.5512,0.0157,0.0158,30.889,0.147,1.731,0.05603936676486776,0.17,101439.0,0.0996
2000.0,10.228275199999999,0.5752,0.4908,0.0118,0.0138,27.039,0.129,1.298,0.04800473390288102,0.17,101652.0,0.0739
2000.0,10.621670400000001,0.5973,0.399,0.0078,0.0117,22.982,0.11,0.864,0.037594639282917064,0.17,101872.0,0.0472
2000.0,11.0150656,0.6194,0.2533,0.0039,0.0096,18.73,0.089,0.431,0.023011211959423385,0.17,102098.0,0.0204
2000.0,11.4084608,0.6415,-0.0017,0.0,0.0073,14.261,0.068,-0.002,-0.0001402426197321366,0.17,102320.0,0.0
3000.0,0.0,0.0,0.0,0.0891,0.0293,194.199,0.618,22.118,0.11389348039897218,0.25,147328.0,0.7236
3000.0,0.5900928,0.0222,0.0654,0.0876,0.0297,196.454,0.625,21.737,0.11064676718213931,0.25,147418.0,0.6969
3000.0,1.184656,0.0443,0.1271,0.086,0.03,198.519,0.632,21.33,0.1074456349266317,0.25,147516.0,0.6704
3000.0,1.7747488,0.0665,0.185,0.0842,0.0303,200.348,0.638,20.894,0.10428853794397747,0.25,147621.0,0.644
3000.0,2.3648416,0.0887,0.2393,0.0823,0.0305,201.89,0.643,20.428,0.10118381296745754,0.25,147733.0,0.6178
3000.0,2.9549344,0.1109,0.2901,0.0803,0.0307,203.094,0.646,19.931,0.09813682334288557,0.25,147853.0,0.5919
3000.0,3.5494976,0.133,0.3376,0.0782,0.0308,203.903,0.649,19.402,0.09515308749748656,0.25,147982.0,0.5662
3000.0,4.1395903999999994,0.1552,0.3817,0.0759,0.0309,204.26,0.65,18.839,0.0922304905512582,0.25,148118.0,0.5408
3000.0,4.7296832,0.1774,0.4227,0.0735,0.0308,204.105,0.65,18.24,0.08936576761960756,0.25,148263.0,0.5156
3000.0,5.319776,0.1995,0.4607,0.071,0.0307,203.383,0.647,17.606,0.08656574049945177,0.25,148417.0,0.4907
3000.0,5.9143392,0.2217,0.4956,0.0683,0.0305,202.048,0.643,16.936,0.08382166613873931,0.25,148580.0,0.466
3000.0,6.504432,0.2439,0.5277,0.0654,0.0302,200.068,0.637,16.233,0.08113741327948497,0.25,148752.0,0.4416
3000.0,7.094524799999999,0.2661,0.557,0.0625,0.0298,197.418,0.628,15.498,0.07850347992584263,0.25,148933.0,0.4175
3000.0,7.689088,0.2882,0.5835,0.0594,0.0293,194.081,0.618,14.733,0.07591160391795179,0.25,149123.0,0.3936
3000.0,8.279180799999999,0.3104,0.6073,0.0562,0.0287,190.041,0.605,13.941,0.07335785435774386,0.25,149323.0,0.37
3000.0,8.8692736,0.3326,0.6282,0.0529,0.028,185.282,0.59,13.123,0.07082717155471119,0.25,149533.0,0.3466
3000.0,9.4593664,0.3547,0.6463,0.0495,0.0272,179.788,0.572,12.281,0.06830822969274923,0.25,149752.0,0.3234
3000.0,10.0539296,0.3769,0.6613,0.046,0.0262,173.544,0.552,11.417,0.06578735075830913,0.25,149981.0,0.3003
3000.0,10.644022399999999,0.3991,0.6731,0.0425,0.0252,166.536,0.53,10.533,0.06324758610750829,0.25,150220.0,0.2773
3000.0,11.2341152,0.4212,0.6815,0.0388,0.024,158.752,0.505,9.629,0.060654353960894976,0.25,150468.0,0.2543
3000.0,11.824207999999999,0.4434,0.6858,0.0351,0.0227,150.178,0.478,8.709,0.05799118379522966,0.25,150727.0,0.2312
3000.0,12.4187712,0.4656,0.6854,0.0313,0.0213,140.808,0.448,7.773,0.05520282938469405,0.25,150997.0,0.2079
3000.0,13.008864,0.4878,0.6794,0.0275,0.0197,130.636,0.416,6.823,0.05222909458342265,0.25,151276.0,0.1843
3000.0,13.5989568,0.5099,0.6661,0.0236,0.0181,119.662,0.381,5.861,0.048979625946415736,0.25,151566.0,0.1602
3000.0,14.189049599999999,0.5321,0.6432,0.0197,0.0163,107.894,0.343,4.89,0.045322260737390395,0.25,151866.0,0.1354
3000.0,14.7836128,0.5543,0.6065,0.0158,0.0144,95.346,0.303,3.912,0.04102951356113523,0.25,152176.0,0.1096
