rpm,speed_mps,advance_ratio,efficiency,thrust_coeff,power_coeff,power_w,torque_nm,thrust_n,thrust_per_power_n_w,mach,reynolds,figure_of_merit
1000.0,0.0,0.0,0.0,0.1417,0.0655,0.031,0.0,0.026,0.8387096774193548,0.02,4606.0,0.6497
1000.0,0.0715264,0.0285,0.0602,0.1404,0.0666,0.031,0.0,0.026,0.8387096774193548,0.02,4610.0,0.6304
1000.0,0.1430528,0.0571,0.1172,0.139,0.0676,0.032,0.0,0.026,0.8125,0.02,4615.0,0.6111
1000.0,0.21904959999999998,0.0856,0.1713,0.1374,0.0686,0.032,0.0,0.025,0.78125,0.02,4620.0,0.5918
1000.0,0.290576,0.1141,0.2224,0.1356,0.0696,0.032,0.0,0.025,0.78125,0.02,4626.0,0.5725
1000.0,0.3621024,0.1427,0.2706,0.1336,0.0704,0.033,0.0,0.025,0.7575757575757576,0.02,4632.0,0.5533
1000.0,0.4336288,0.1712,0.3162,0.1313,0.0711,0.033,0.0,0.024,0.7272727272727273,0.02,4638.0,0.5341
1000.0,0.5051551999999999,0.1997,0.3591,0.1288,0.0717,0.033,0.0,0.024,0.7272727272727273,0.02,4645.0,0.5149
1000.0,0.581152,0.2283,0.3994,0.126,0.072,0.034,0.0,0.023,0.676470588235294,0.02,4653.0,0.4957
1000.0,0.6526784,0.2568,0.4374,0.1229,0.0722,0.034,0.0,0.023,0.676470588235294,0.02,4661.0,0.4765
1000.0,0.7242048,0.2853,0.473,0.1195,0.0721,0.034,0.0,0.022,0.6470588235294117,0.02,4669.0,0.4572
1000.0,0.7957312,0.3138,0.5063,0.1157,0.0717,0.033,0.0,0.021,0.6363636363636364,0.02,4678.0,0.4377
1000.0,0.871728,0.3424,0.5373,0.1115,0.071,0.033,0.0,0.02,0.6060606060606061,0.02,4688.0,0.418
1000.0,0.9432543999999999,0.3709,0.5658,0.1069,0.0701,0.033,0.0,0.02,0.6060606060606061,0.02,4698.0,0.3979
1000.0,1.0147808,0.3994,0.5918,0.1019,0.0688,0.032,0.0,0.019,0.59375,0.02,4709.0,0.3774
1000.0,1.0863072,0.428,0.6149,0.0966,0.0673,0.031,0.0,0.018,0.5806451612903225,0.02,4720.0,0.3564
1000.0,1.1578336,0.4565,0.6349,0.091,0.0655,0.031,0.0,0.017,0.5483870967741936,0.02,4732.0,0.3348
1000.0,1.2338304,0.485,0.6513,0.0852,0.0635,0.03,0.0,0.016,0.5333333333333333,0.02,4744.0,0.3128
1000.0,1.3053568,0.5136,0.6637,0.0792,0.0613,0.029,0.0,0.015,0.5172413793103448,0.02,4757.0,0.2902
1000.0,1.3768832,0.5421,0.6715,0.073,0.0589,0.027,0.0,0.013,0.48148148148148145,0.02,4770.0,0.267
1000.0,1.4484096,0.5706,0.6739,0.0666,0.0564,0.026,0.0,0.012,0.46153846153846156,0.02,4783.0,0.2431
1000.0,1.519936,0.5992,0.6701,0.06,0.0537,0.025,0.0,0.011,0.43999999999999995,0.02,4798.0,0.2186
1000.0,1.5959328,0.6277,0.6588,0.0533,0.0508,0.024,0.0,0.01,0.4166666666666667,0.02,4812.0,0.1934
1000.0,1.6674592,0.6562,0.6386,0.0465,0.0478,0.022,0.0,0.009,0.40909090909090906,0.02,4827.0,0.1675
1000.0,1.7389856000000001,0.6848,0.6073,0.0396,0.0447,0.021,0.0,0.007,0.3333333333333333,0.02,4843.0,0.1409
1000.0,1.810512,0.7133,0.5622,0.0326,0.0414,0.019,0.0,0.006,0.31578947368421056,0.02,4859.0,0.1136
