rpm,speed_mps,advance_ratio,efficiency,thrust_coeff,power_coeff,power_w,torque_nm,thrust_n,thrust_per_power_n_w,mach,reynolds,figure_of_merit
1000.0,0.0,0.0,0.0,0.1152,0.0608,0.908,0.009,0.339,0.3733480176211454,0.05,14786.0,0.5128
1000.0,0.1698752,0.0337,0.0624,0.1144,0.0619,0.924,0.009,0.336,0.36363636363636365,0.05,14800.0,0.4991
1000.0,0.3442208,0.0675,0.1217,0.1135,0.0629,0.94,0.009,0.334,0.3553191489361702,0.05,14816.0,0.4849
1000.0,0.514096,0.1012,0.1778,0.1125,0.064,0.956,0.009,0.331,0.346234309623431,0.05,14833.0,0.4703
1000.0,0.6839712,0.1349,0.2307,0.1114,0.0651,0.973,0.009,0.327,0.33607399794450155,0.05,14853.0,0.4553
1000.0,0.8583168,0.1687,0.2804,0.1101,0.0662,0.989,0.009,0.324,0.3276036400404449,0.05,14874.0,0.44
1000.0,1.028192,0.2024,0.3268,0.1086,0.0673,1.005,0.01,0.319,0.3174129353233831,0.05,14898.0,0.4245
1000.0,1.1980672,0.2362,0.37,0.107,0.0683,1.019,0.01,0.314,0.3081452404317959,0.05,14925.0,0.4088
1000.0,1.3724128,0.2699,0.4101,0.1051,0.0691,1.032,0.01,0.309,0.29941860465116277,0.05,14953.0,0.393
1000.0,1.542288,0.3036,0.4473,0.1029,0.0699,1.043,0.01,0.302,0.28954937679769893,0.05,14984.0,0.377
1000.0,1.7121632,0.3374,0.4816,0.1005,0.0704,1.051,0.01,0.295,0.28068506184586106,0.05,15018.0,0.361
1000.0,1.8865087999999999,0.3711,0.5131,0.0977,0.0707,1.055,0.01,0.287,0.2720379146919431,0.05,15054.0,0.3448
1000.0,2.056384,0.4048,0.5419,0.0946,0.0707,1.056,0.01,0.278,0.26325757575757575,0.05,15093.0,0.3286
1000.0,2.2262592000000003,0.4386,0.5681,0.0912,0.0704,1.052,0.01,0.268,0.25475285171102663,0.05,15134.0,0.3122
1000.0,2.4006048,0.4723,0.5918,0.0875,0.0698,1.042,0.01,0.257,0.24664107485604606,0.05,15178.0,0.2956
1000.0,2.57048,0.506,0.6127,0.0833,0.0688,1.027,0.01,0.245,0.23855890944498542,0.05,15224.0,0.2788
1000.0,2.7403551999999998,0.5398,0.6309,0.0788,0.0674,1.007,0.01,0.232,0.2303872889771599,0.05,15273.0,0.2618
1000.0,2.9147008,0.5735,0.6459,0.0739,0.0656,0.98,0.009,0.217,0.22142857142857142,0.05,15324.0,0.2444
1000.0,3.084576,0.6073,0.6575,0.0687,0.0635,0.948,0.009,0.202,0.21308016877637134,0.05,15378.0,0.2265
1000.0,3.2544512,0.641,0.665,0.0632,0.0609,0.909,0.009,0.186,0.2046204620462046,0.05,15434.0,0.2081
1000.0,3.4287967999999998,0.6747,0.6676,0.0574,0.058,0.866,0.008,0.169,0.19515011547344113,0.05,15493.0,0.1891
1000.0,3.598672,0.7085,0.6643,0.0513,0.0547,0.817,0.008,0.151,0.18482252141982863,0.05,15554.0,0.1695
1000.0,3.7685472,0.7422,0.6536,0.0451,0.0512,0.765,0.007,0.133,0.1738562091503268,0.05,15618.0,0.1492
1000.0,3.9428928,0.7759,0.6335,0.0388,0.0475,0.709,0.007,0.114,0.16078984485190412,0.05,15683.0,0.1283
1000.0,4.112768,0.8097,0.6014,0.0323,0.0435,0.649,0.006,0.095,0.14637904468412943,0.05,15751.0,0.1065
1000.0,4.2826432,0.8434,0.5533,0.0258,0.0393,0.587,0.006,0.076,0.1294718909710392,0.05,15822.0,0.0841
1000.0,4.4569888,0.8771,0.4829,0.0193,0.035,0.522,0.005,0.057,0.10919540229885058,0.05,15895.0,0.061
